Age,BodyweightKg,Place,Dots,Wilks,Glossbrenner,Goodlift,bestSquat/bodyWeight,bestBench/bodyWeight,bestDeadlift/bodyWeight,totalKg/bodyWeight
18.5,108.59,2,279.44,277.41,265.05,57.07,1.26,1.22,1.84,4.32
40.0,104.42,1,346.05,342.77,327.3,70.87,1.77,1.53,2.18,5.48
75.0,115.98,1,193.19,192.77,184.58,39.24,0.78,0.88,1.21,2.87
40.0,119.52,1,405.43,405.7,388.75,82.1,1.92,1.59,2.38,5.9
27.0,117.12,1,341.64,341.2,326.8,69.32,1.79,1.3,1.94,5.04
38.5,130.91,2,315.7,319.16,304.76,63.29,1.45,1.13,1.74,4.32
37.5,144.92,1,363.68,372.52,353.12,72.05,1.59,1.14,1.9,4.62
29.0,78.38,1,366.46,363.15,350.22,74.82,2.36,1.44,2.9,6.7
52.0,88.68,1,307.82,303.95,291.5,63.28,1.72,1.35,2.26,5.33
24.5,86.45,2,298.75,295.09,283.33,61.37,1.65,1.39,2.2,5.23
17.0,86.91,1,339.06,334.88,321.45,69.66,1.96,1.35,2.62,5.93
29.0,98.75,1,427.05,422.08,403.22,87.69,2.23,1.87,2.89,6.99
31.0,97.11,2,419.34,414.28,395.94,86.15,2.5,1.78,2.65,6.93
25.0,108.41,1,349.89,347.32,331.82,71.47,1.94,1.15,2.33,5.42
31.0,128.23,1,286.76,289.18,276.46,57.63,1.36,0.94,1.68,3.98
15.0,71.2,1,278.42,277.43,268.66,56.17,2.07,1.16,2.04,5.27
19.0,73.9,1,309.63,307.8,297.6,62.81,1.69,1.49,2.6,5.78
28.0,89.3,1,350.55,346.12,331.83,72.07,2.04,1.43,2.58,6.05
68.0,87.0,1,256.62,253.45,243.28,52.73,1.49,1.26,1.72,4.48
16.0,67.3,1,266.48,266.63,258.85,53.23,1.78,1.3,2.04,5.13
24.0,97.5,1,381.24,376.67,359.96,78.32,2.21,1.46,2.62,6.28
25.0,99.3,1,365.81,361.61,345.42,75.1,2.17,1.26,2.54,5.97
31.0,122.9,1,292.04,293.08,280.76,58.96,1.51,1.12,1.55,4.17
9.0,50.7,1,169.28,173.87,171.48,30.97,1.13,0.69,1.58,3.4
18.0,55.6,1,254.46,258.99,254.03,48.26,1.53,1.26,2.29,5.08
18.0,55.6,1,254.46,258.99,254.03,48.26,1.53,1.26,2.29,5.08
50.0,59.9,1,293.71,296.83,289.88,57.04,1.71,1.59,2.5,5.8
50.0,59.9,1,293.71,296.83,289.88,57.04,1.71,1.59,2.5,5.8
16.0,58.1,3,216.75,219.68,214.92,41.71,1.42,0.95,1.94,4.3
16.0,58.1,2,216.75,219.68,214.92,41.71,1.42,0.95,1.94,4.3
16.0,58.5,2,295.24,299.03,292.43,56.93,2.35,1.15,2.35,5.85
16.0,58.5,1,295.24,299.03,292.43,56.93,2.35,1.15,2.35,5.85
15.0,63.2,2,176.12,177.13,172.49,34.69,1.15,0.63,1.66,3.44
15.0,63.2,1,176.12,177.13,172.49,34.69,1.15,0.63,1.66,3.44
35.0,66.4,1,290.56,291.04,282.73,57.88,1.51,1.39,2.71,5.61
57.0,75.57,1,224.9,223.28,215.68,45.75,1.32,1.09,1.75,4.17
35.0,66.4,1,290.56,291.04,282.73,57.88,1.51,1.39,2.71,5.61
12.0,74.5,2,183.73,182.55,176.44,37.31,1.07,0.7,1.64,3.42
12.0,74.5,1,183.73,182.55,176.44,37.31,1.07,0.7,1.64,3.42
52.0,73.0,1,370.54,368.63,356.59,75.03,2.23,1.92,2.81,6.95
52.0,73.0,1,370.54,368.63,356.59,75.03,2.23,1.92,2.81,6.95
17.0,80.0,3,315.47,312.33,300.94,64.52,1.84,1.31,2.56,5.72
17.0,80.0,1,315.47,312.33,300.94,64.52,1.84,1.31,2.56,5.72
37.0,79.3,1,398.56,394.75,380.5,81.46,2.46,1.67,3.12,7.25
37.0,79.3,1,398.56,394.75,380.5,81.46,2.46,1.67,3.12,7.25
36.0,82.0,2,343.27,339.54,326.8,70.34,2.01,1.59,2.56,6.16
36.0,82.0,2,343.27,339.54,326.8,70.34,2.01,1.59,2.56,6.16
49.0,83.9,4,307.0,303.45,291.76,62.99,1.22,1.97,2.26,5.45
49.0,83.9,1,307.0,303.45,291.76,62.99,1.22,1.97,2.26,5.45
23.0,86.6,3,328.15,324.13,311.19,67.41,2.17,1.27,2.31,5.74
23.0,86.6,2,328.15,324.13,311.19,67.41,2.17,1.27,2.31,5.74
23.0,86.6,1,328.15,324.13,311.19,67.41,2.17,1.27,2.31,5.74
24.0,87.9,2,371.41,366.77,351.88,76.33,2.28,1.48,2.7,6.46
24.0,87.9,1,371.41,366.77,351.88,76.33,2.28,1.48,2.7,6.46
28.0,89.5,1,374.46,369.72,354.43,76.99,2.32,1.56,2.57,6.45
16.0,93.1,3,219.39,216.62,207.31,45.11,1.4,0.75,1.56,3.71
16.0,93.1,1,219.39,216.62,207.31,45.11,1.4,0.75,1.56,3.71
28.0,98.4,1,337.83,333.87,318.98,69.38,1.88,1.19,2.46,5.54
45.0,99.9,2,303.27,299.85,286.4,62.25,1.7,1.4,1.83,4.93
45.0,99.9,1,303.27,299.85,286.4,62.25,1.7,1.4,1.83,4.93
41.0,107.1,1,435.32,431.79,412.42,89.0,2.33,1.7,2.75,6.79
41.0,107.1,1,435.32,431.79,412.42,89.0,2.33,1.7,2.75,6.79
28.0,122.7,1,350.63,351.82,337.05,70.8,1.92,1.24,1.85,5.01
61.0,114.0,2,306.89,305.77,292.6,62.43,1.49,1.36,1.75,4.61
61.0,114.0,1,306.89,305.77,292.6,62.43,1.49,1.36,1.75,4.61
14.0,123.3,3,203.5,204.3,195.68,41.07,0.87,0.61,1.42,2.9
14.0,123.3,1,203.5,204.3,195.68,41.07,0.87,0.61,1.42,2.9
26.0,134.8,1,379.47,385.04,366.94,75.82,1.8,1.19,2.1,5.08
42.0,64.59,1,308.57,309.78,301.33,61.1,1.74,1.39,2.86,6.0
42.0,64.59,1,308.57,309.78,301.33,61.1,1.74,1.39,2.86,6.0
18.0,69.58,1,218.75,218.33,211.64,43.97,1.51,0.83,1.83,4.17
17.0,71.31,1,242.89,242.01,234.35,49.02,1.54,0.91,2.14,4.59
15.0,74.03,1,282.15,280.45,271.13,57.24,1.69,1.28,2.3,5.27
15.0,74.03,1,282.15,280.45,271.13,57.24,1.69,1.28,2.3,5.27
36.0,81.6,1,320.37,316.95,305.12,65.62,2.08,1.32,2.36,5.76
36.0,81.6,1,320.37,316.95,305.12,65.62,2.08,1.32,2.36,5.76
67.0,88.13,1,263.06,259.77,249.2,54.07,1.42,1.11,2.04,4.57
63.0,88.86,1,377.46,372.71,357.4,77.59,2.28,1.69,2.56,6.53
16.0,99.75,1,229.53,226.93,216.75,47.11,1.3,0.68,1.75,3.73
16.0,99.75,1,229.53,226.93,216.75,47.11,1.3,0.68,1.75,3.73
15.0,101.38,1,168.28,166.46,158.96,34.52,1.01,0.59,1.11,2.71
36.0,59.42,1,455.2,460.37,449.8,88.19,3.83,2.1,3.07,9.0
15.0,65.59,3,224.34,224.93,218.64,44.57,1.41,0.99,1.94,4.35
15.0,65.59,1,224.34,224.93,218.64,44.57,1.41,0.99,1.94,4.35
30.0,67.04,1,406.65,407.01,395.21,81.17,2.5,1.68,3.65,7.83
72.0,67.13,2,239.89,240.07,233.09,47.89,1.12,1.04,2.46,4.62
34.0,73.03,1,222.63,221.47,214.24,45.09,1.27,0.89,2.02,4.18
46.0,73.57,1,415.87,413.52,399.89,84.3,2.38,1.7,3.7,7.78
46.0,73.57,1,415.87,413.52,399.89,84.3,2.38,1.7,3.7,7.78
22.0,73.75,2,277.41,275.8,266.68,56.25,2.0,1.15,2.03,5.19
22.0,73.75,1,277.41,275.8,266.68,56.25,2.0,1.15,2.03,5.19
57.0,75.57,3,224.9,223.28,215.68,45.75,1.32,1.09,1.75,4.17
19.0,78.02,2,267.74,265.38,255.98,54.64,1.76,1.03,2.11,4.9
19.0,78.02,1,267.74,265.38,255.98,54.64,1.76,1.03,2.11,4.9
17.0,80.47,1,276.59,273.78,263.72,56.6,1.86,1.09,2.05,5.0
17.0,80.47,1,276.59,273.78,263.72,56.6,1.86,1.09,2.05,5.0
32.0,87.09,1,452.13,446.54,428.6,92.9,2.64,1.95,3.3,7.89
69.0,89.72,3,327.05,322.9,309.51,67.24,1.95,1.34,2.34,5.63
69.0,89.72,1,327.05,322.9,309.51,67.24,1.95,1.34,2.34,5.63
30.0,89.81,2,378.66,373.86,358.34,77.85,2.14,1.5,2.87,6.51
14.0,93.89,6,183.68,181.36,173.52,37.76,1.07,0.56,1.46,3.09
14.0,93.89,1,183.68,181.36,173.52,37.76,1.07,0.56,1.46,3.09
30.0,94.35,5,322.27,318.23,304.42,66.25,1.8,1.48,2.12,5.41
63.0,96.34,1,425.55,420.35,401.83,87.45,2.54,1.53,2.98,7.06
39.0,97.25,3,375.45,370.93,354.49,77.13,2.44,1.23,2.52,6.2
18.0,97.98,4,346.24,342.14,326.91,71.12,2.04,1.2,2.45,5.69
29.0,98.79,2,403.77,399.07,381.24,82.91,2.45,1.47,2.68,6.6
60.0,107.59,2,288.2,285.95,273.14,58.9,1.37,1.39,1.72,4.48
60.0,107.59,1,288.2,285.95,273.14,58.9,1.37,1.39,1.72,4.48
48.0,108.86,1,344.87,342.43,327.19,70.43,1.68,1.61,2.04,5.33
18.0,82.5,1,342.08,338.3,325.51,70.12,2.15,1.52,2.45,6.12
45.0,82.5,1,311.6,308.16,296.51,63.87,1.94,1.42,2.21,5.58
48.5,90.0,1,334.62,330.37,316.63,68.8,2.08,1.28,2.39,5.75
82.0,90.0,2,174.58,172.37,165.2,35.89,0.72,0.83,1.44,3.0
29.5,100.0,1,321.61,317.99,303.71,66.01,1.75,1.2,2.28,5.23
22.0,74.39,2,398.46,395.95,382.71,80.89,2.96,1.55,2.92,7.43
51.0,74.39,1,407.47,404.91,391.37,82.72,2.82,1.61,3.16,7.6
50.0,79.74,1,300.53,297.59,286.77,61.45,1.88,1.5,2.07,5.46
15.0,101.97,1,276.21,273.3,260.97,56.64,1.52,1.2,1.72,4.44
43.0,121.65,1,381.63,382.57,366.59,77.14,1.87,1.44,2.18,5.49
36.0,132.18,1,409.52,414.5,395.55,82.01,2.06,1.31,2.19,5.56
36.0,132.18,1,409.52,414.5,395.55,82.01,2.06,1.31,2.19,5.56
11.0,46.7,1,282.59,292.63,289.77,49.73,1.98,1.07,2.62,5.67
16.0,49.2,1,257.76,265.54,262.32,46.53,1.58,1.17,2.44,5.18
15.0,56.0,2,277.91,282.66,277.14,52.84,1.79,1.03,2.73,5.54
25.0,54.5,1,401.2,409.13,401.79,75.54,2.75,1.93,3.35,8.03
12.0,54.5,1,238.42,243.14,238.78,44.89,1.65,0.87,2.25,4.77
15.0,59.2,2,305.11,308.69,301.66,59.05,2.07,1.27,2.7,6.04
18.0,58.1,1,318.63,322.93,315.93,61.31,1.85,1.33,3.14,6.33
59.0,59.7,1,354.27,358.14,349.83,68.73,2.06,1.51,3.43,7.0
47.0,66.7,3,309.04,309.44,300.53,61.62,2.36,1.39,2.21,5.96
19.0,65.3,2,414.63,415.88,404.32,82.3,2.53,2.14,3.37,8.04
26.0,65.7,1,422.57,423.63,411.73,83.99,2.7,2.02,3.46,8.18
20.0,63.8,1,367.76,369.58,359.72,72.61,2.55,1.57,3.06,7.17
24.0,66.2,2,338.12,338.76,329.12,67.31,2.34,1.62,2.57,6.53
65.0,66.6,1,280.19,280.59,272.53,55.85,1.61,1.43,2.36,5.41
15.0,67.3,1,281.93,282.09,273.86,56.31,1.78,1.37,2.27,5.42
14.0,64.8,2,250.62,251.53,244.63,49.66,1.78,0.96,2.12,4.87
23.0,73.4,2,409.22,406.97,393.59,82.93,2.72,1.63,3.3,7.66
55.0,73.9,6,320.5,318.6,308.04,65.01,1.96,1.56,2.47,5.99
18.0,74.1,7,334.4,332.36,321.31,67.85,2.09,1.38,2.77,6.24
25.0,74.4,1,425.47,422.78,408.65,86.38,2.86,1.71,3.36,7.93
26.0,73.9,3,394.74,392.4,379.39,80.07,2.57,1.89,2.91,7.37
25.0,74.5,4,371.06,368.69,356.34,75.34,2.48,1.61,2.82,6.91
30.0,74.5,5,336.84,334.68,323.48,68.39,1.98,1.71,2.58,6.28
16.0,73.5,1,301.65,299.96,290.08,61.14,1.7,1.6,2.35,5.65
18.0,70.0,1,343.65,342.84,332.25,69.14,2.21,1.5,2.82,6.54
23.0,79.8,3,416.07,411.98,397.0,85.08,2.51,2.13,2.91,7.55
24.0,81.5,5,324.01,320.56,308.61,66.36,1.99,1.47,2.36,5.83
37.0,168.83,1,539.15,562.33,525.58,105.19,2.53,1.5,2.1,6.13
19.0,80.5,4,377.87,374.02,360.28,77.32,2.42,1.52,2.89,6.83
19.0,72.2,6,297.87,296.55,287.0,60.22,1.73,1.32,2.56,5.61
30.0,81.9,1,470.03,464.95,447.52,96.3,2.93,2.11,3.4,8.44
30.0,81.6,2,424.32,419.79,404.12,86.92,2.45,1.59,3.58,7.63
30.0,76.3,7,287.42,285.2,275.37,58.52,1.7,1.44,2.16,5.31
53.0,76.3,1,381.45,378.5,365.46,77.67,2.33,1.7,3.01,7.04
56.0,81.7,1,330.37,326.82,314.61,67.68,1.9,1.59,2.45,5.94
57.0,79.6,2,214.39,212.31,204.61,43.83,1.16,0.91,1.82,3.89
68.0,82.1,1,316.2,312.75,301.0,64.79,1.86,1.43,2.38,5.67
72.0,80.4,1,283.61,280.73,270.43,58.03,1.62,1.15,2.36,5.13
72.0,81.5,2,168.83,167.03,160.8,34.58,0.25,1.35,1.44,3.04
35.0,81.7,1,367.83,363.88,350.28,75.35,2.23,1.47,2.91,6.61
24.0,89.4,6,361.7,357.13,342.37,74.36,2.29,1.29,2.66,6.24
43.0,88.4,5,376.84,372.11,356.92,77.46,2.26,1.7,2.57,6.53
68.0,85.4,10,292.41,288.9,277.54,60.04,1.7,1.26,2.2,5.15
69.0,84.3,11,274.4,271.2,260.69,56.31,1.57,1.13,2.16,4.86
70.0,89.4,9,337.37,333.1,319.34,69.36,2.27,1.01,2.54,5.82
30.0,90.0,1,451.0,445.28,426.76,92.73,2.97,2.03,2.75,7.75
30.0,89.9,2,446.73,441.06,422.73,91.85,2.78,1.64,3.26,7.68
35.0,88.8,3,432.93,427.48,409.94,88.99,2.59,2.03,2.87,7.49
25.0,88.2,4,411.58,406.43,389.87,84.59,2.38,1.84,2.92,7.14
30.0,88.1,7,359.53,355.03,340.58,73.89,2.21,1.45,2.58,6.24
25.0,89.2,8,339.38,335.09,321.28,69.77,2.02,1.51,2.33,5.86
24.0,89.9,1,386.56,381.66,365.8,79.48,2.47,1.42,2.75,6.65
22.0,82.9,2,401.95,397.45,382.34,82.41,2.59,1.45,3.14,7.18
49.0,89.8,1,325.28,321.16,307.83,66.88,1.98,1.45,2.17,5.6
51.0,89.1,1,261.59,258.28,247.65,53.78,1.6,0.84,2.08,4.52
18.0,86.0,1,309.51,305.76,293.64,63.57,1.95,1.19,2.3,5.44
50.0,99.0,2,384.84,380.39,363.38,79.02,2.47,1.64,2.17,6.29
50.0,94.0,3,378.54,373.78,357.6,77.82,2.07,1.6,2.69,6.36
53.0,97.9,4,366.56,362.21,346.1,75.29,1.97,1.51,2.55,6.03
50.0,98.6,5,318.95,315.23,301.16,65.5,1.72,1.32,2.18,5.22
67.0,97.8,6,314.51,310.77,296.96,64.6,1.93,1.18,2.07,5.17
27.0,97.4,1,435.9,430.67,411.57,89.55,2.44,2.28,2.46,7.19
23.0,98.3,1,389.15,384.57,367.43,79.92,2.19,1.58,2.62,6.38
59.0,99.5,1,314.6,311.01,297.07,64.58,1.63,1.33,2.16,5.13
19.0,98.1,1,431.71,426.61,407.62,88.67,2.32,1.96,2.81,7.09
54.0,105.8,3,324.68,321.83,307.34,66.44,1.61,1.47,2.03,5.1
57.0,103.7,1,404.61,400.64,382.56,82.89,1.93,1.78,2.72,6.44
56.0,108.3,2,357.47,354.83,338.99,73.03,1.99,1.45,2.1,5.54
23.0,108.1,1,390.52,387.58,370.26,79.79,2.2,1.67,2.2,6.06
70.0,106.2,1,208.63,206.84,197.53,42.68,1.18,0.8,1.29,3.27
18.0,107.3,1,310.93,308.45,294.62,63.56,1.79,1.03,2.03,4.85
19.0,102.4,2,300.1,296.99,283.59,61.52,1.66,1.15,2.0,4.81
47.0,103.6,1,254.69,252.18,240.79,52.18,1.38,1.23,1.45,4.05
51.0,123.5,5,371.52,373.04,357.28,74.97,1.97,1.17,2.15,5.29
52.0,122.8,4,370.77,372.06,356.43,74.87,1.96,1.3,2.04,5.3
39.0,113.0,1,469.13,467.08,446.82,95.51,2.19,1.64,3.25,7.08
29.0,118.4,2,415.37,415.26,397.85,84.19,2.09,1.46,2.53,6.08
27.0,119.5,3,401.14,401.4,384.63,81.23,2.3,1.46,2.07,5.84
70.0,110.2,1,289.42,287.61,274.9,59.05,1.5,1.0,1.94,4.44
15.0,111.7,1,322.42,320.72,306.68,65.7,1.7,1.03,2.17,4.9
31.0,123.6,1,423.75,425.52,407.53,85.5,2.2,1.5,2.33,6.03
51.0,137.4,1,384.55,391.16,372.3,76.66,1.66,1.4,2.02,5.08
30.0,138.7,3,376.38,383.32,364.6,74.95,1.64,1.33,1.96,4.94
27.0,135.0,4,336.39,341.4,325.31,67.2,1.69,1.09,1.72,4.5
17.0,125.8,1,264.43,266.06,254.45,53.25,1.51,0.76,1.45,3.72
25.0,158.6,2,292.75,303.28,284.91,57.44,1.15,0.9,1.43,3.48
16.0,155.5,1,291.62,301.39,283.79,57.33,1.13,0.77,1.62,3.52
18.0,145.3,1,202.05,207.03,196.21,40.02,0.74,0.62,1.2,2.56
22.0,58.06,1,290.62,294.56,288.19,55.91,2.02,1.21,2.54,5.77
22.0,58.06,1,290.62,294.56,288.19,55.91,2.02,1.21,2.54,5.77
14.0,66.0,1,260.52,261.08,253.69,51.83,1.93,1.14,1.97,5.04
22.0,66.63,1,373.47,373.98,363.24,74.45,2.51,1.8,2.89,7.2
22.0,66.63,1,373.47,373.98,363.24,74.45,2.51,1.8,2.89,7.2
71.0,66.77,1,149.55,149.73,145.41,29.82,0.37,1.16,1.35,2.88
16.0,67.13,1,162.5,162.63,157.9,32.44,0.82,0.86,1.45,3.13
57.0,67.31,2,308.93,309.1,300.08,61.71,1.89,1.6,2.45,5.94
57.0,67.31,1,308.93,309.1,300.08,61.71,1.89,1.6,2.45,5.94
21.0,68.58,1,222.89,222.7,216.02,44.68,1.24,0.84,2.19,4.27
53.0,71.21,2,330.35,329.18,318.78,66.65,2.18,1.4,2.67,6.25
53.0,71.21,1,330.35,329.18,318.78,66.65,2.18,1.4,2.67,6.25
13.0,72.35,1,261.47,260.27,251.87,52.88,1.62,1.07,2.23,4.92
54.0,73.89,2,295.17,293.43,283.7,59.87,2.03,1.32,2.17,5.51
77.0,74.07,1,226.0,224.63,217.17,45.86,1.42,1.08,1.72,4.22
28.0,74.93,1,373.28,370.77,358.27,75.85,2.27,1.57,3.1,6.94
50.0,78.74,2,254.07,251.72,242.71,51.9,1.56,0.89,2.19,4.64
21.0,79.42,5,335.87,332.64,320.61,68.66,2.33,1.2,2.58,6.11
21.0,79.42,2,335.87,332.64,320.61,68.66,2.33,1.2,2.58,6.11
32.0,79.56,1,428.92,424.75,409.36,87.69,2.7,2.01,3.08,7.79
71.0,79.92,1,151.79,150.29,144.81,31.04,0.78,0.75,1.22,2.75
71.0,79.92,1,151.79,150.29,144.81,31.04,0.78,0.75,1.22,2.75
54.0,81.01,4,345.68,342.07,329.41,70.77,2.22,1.54,2.47,6.23
54.0,81.01,1,345.68,342.07,329.41,70.77,2.22,1.54,2.47,6.23
22.0,81.6,2,395.35,391.13,376.53,80.98,2.3,1.65,3.16,7.11
22.0,81.6,1,395.35,391.13,376.53,80.98,2.3,1.65,3.16,7.11
18.0,82.1,2,266.61,263.71,253.79,54.63,1.74,1.04,2.01,4.78
18.0,82.1,1,278.5,275.47,265.11,57.07,1.77,1.31,1.92,4.99
55.0,82.28,3,347.69,343.88,330.92,71.26,2.16,1.49,2.58,6.23
55.0,82.28,1,347.69,343.88,330.92,71.26,2.16,1.49,2.58,6.23
32.0,86.41,1,340.09,335.94,322.55,69.86,2.03,1.27,2.66,5.96
22.0,87.09,1,396.23,391.33,375.61,81.41,2.33,1.69,2.9,6.92
37.0,87.82,3,315.93,311.99,299.34,64.93,1.71,1.45,2.33,5.49
37.0,87.82,1,315.93,311.99,299.34,64.93,1.71,1.45,2.33,5.49
64.0,88.81,1,201.81,199.26,191.09,41.48,1.1,0.79,1.6,3.49
22.0,89.9,2,317.01,312.99,299.98,65.18,1.81,1.17,2.47,5.45
22.0,89.9,2,317.01,312.99,299.98,65.18,1.81,1.17,2.47,5.45
50.0,91.22,2,295.45,291.69,279.39,60.75,1.7,1.15,2.19,5.04
50.0,91.22,2,295.45,291.69,279.39,60.75,1.7,1.15,2.19,5.04
50.0,91.22,1,295.45,291.69,279.39,60.75,1.7,1.15,2.19,5.04
60.0,93.17,1,305.13,301.27,288.33,62.74,2.01,1.05,2.09,5.15
52.0,94.71,1,302.77,298.99,285.97,62.24,1.61,1.32,2.14,5.07
58.0,95.16,1,322.56,318.55,304.63,66.3,1.97,1.39,2.02,5.39
38.0,95.39,1,496.65,490.5,469.03,102.08,2.86,1.7,3.72,8.28
76.0,97.98,1,192.53,190.25,181.78,39.54,1.74,0.77,0.66,3.16
16.0,74.93,1,265.6,263.82,254.92,53.97,1.67,1.2,2.07,4.94
65.0,102.42,1,359.48,355.76,339.7,73.7,2.25,1.07,2.44,5.76
60.0,107.05,5,288.77,286.42,273.57,59.04,1.49,1.31,1.7,4.51
60.0,107.05,1,288.77,286.42,273.57,59.04,1.49,1.31,1.7,4.51
66.0,107.91,2,341.56,338.96,323.8,69.8,1.78,1.25,2.27,5.31
16.0,107.96,1,298.26,295.99,282.75,60.94,1.69,1.25,1.69,4.63
48.0,108.27,4,332.19,329.72,315.0,67.86,1.75,1.43,1.96,5.15
48.0,108.27,1,332.19,329.72,315.0,67.86,1.75,1.43,1.96,5.15
45.0,108.32,1,490.0,486.38,464.67,100.1,2.54,1.75,3.3,7.59
18.0,108.36,1,288.9,286.77,273.97,59.01,1.5,1.13,1.85,4.48
53.0,109.0,2,352.13,349.67,334.12,71.9,1.88,1.26,2.29,5.44
53.0,109.0,1,352.13,349.67,334.12,71.9,1.88,1.26,2.29,5.44
56.0,109.68,3,339.45,337.21,322.27,69.28,1.8,1.23,2.19,5.22
56.0,109.68,1,339.45,337.21,322.27,69.28,1.8,1.23,2.19,5.22
56.0,109.68,1,339.45,337.21,322.27,69.28,1.8,1.23,2.19,5.22
57.0,116.98,3,350.47,349.98,335.2,71.12,1.88,1.07,2.22,5.17
57.0,116.98,1,350.47,349.98,335.2,71.12,1.88,1.07,2.22,5.17
48.0,118.52,4,269.61,269.57,258.27,54.64,1.33,0.97,1.65,3.94
48.0,118.52,2,269.61,269.57,258.27,54.64,1.33,0.97,1.65,3.94
48.0,118.52,1,269.61,269.57,258.27,54.64,1.33,0.97,1.65,3.94
42.0,120.11,1,368.88,369.31,353.9,74.66,1.79,1.48,2.08,5.35
47.0,120.79,2,355.3,355.91,341.06,71.87,1.59,1.43,2.11,5.13
47.0,120.79,1,355.3,355.91,341.06,71.87,1.59,1.43,2.11,5.13
35.0,122.61,1,439.1,440.56,422.07,88.68,2.28,1.65,2.34,6.28
35.0,122.61,1,439.1,440.56,422.07,88.68,2.28,1.65,2.34,6.28
45.0,140.3,1,414.88,423.16,402.16,82.5,2.07,1.21,2.12,5.4
45.0,140.3,1,414.88,423.16,402.16,82.5,2.07,1.21,2.12,5.4
9.0,41.91,1,222.42,232.7,230.94,36.79,1.61,0.78,2.03,4.41
32.5,84.64,1,343.92,339.87,326.64,70.59,2.04,1.59,2.45,6.08
54.0,99.84,1,229.44,226.84,216.67,47.09,1.33,0.88,1.53,3.73
50.5,106.68,1,272.68,270.41,258.26,55.76,1.5,1.2,1.57,4.27
36.0,112.85,1,378.42,376.73,360.36,77.05,2.1,1.28,2.33,5.72
51.0,132.59,1,340.95,345.24,329.38,68.25,1.64,1.21,1.77,4.62
18.5,56.0,1,304.49,309.69,303.64,57.89,1.82,1.5,2.75,6.07
18.0,67.5,1,288.42,288.52,280.07,57.65,2.02,1.08,2.45,5.54
16.5,75.0,1,318.91,316.75,306.05,64.81,1.91,1.51,2.51,5.93
47.5,75.0,1,323.79,321.59,310.74,65.8,2.12,1.45,2.45,6.02
47.5,75.0,1,323.79,321.59,310.74,65.8,2.12,1.45,2.45,6.02
20.0,82.5,1,344.13,340.33,327.46,70.54,2.23,1.29,2.64,6.16
36.5,125.0,1,394.62,396.77,379.69,79.53,2.0,1.32,2.25,5.57
36.5,125.0,1,394.62,396.77,379.69,79.53,2.0,1.32,2.25,5.57
34.5,145.0,1,444.35,455.18,431.46,88.03,1.89,1.49,2.27,5.65
17.0,80.65,1,331.13,327.74,315.67,67.77,1.77,1.39,2.82,5.98
17.0,80.65,1,331.13,327.74,315.67,67.77,1.77,1.39,2.82,5.98
60.0,122.38,2,258.2,259.01,248.15,52.16,0.76,1.31,1.63,3.7
60.0,122.38,1,258.2,259.01,248.15,52.16,0.76,1.31,1.63,3.7
60.0,122.38,2,258.2,259.01,248.15,52.16,0.76,1.31,1.63,3.7
26.0,135.71,1,381.77,387.71,369.3,76.22,1.75,1.22,2.12,5.09
66.0,66.8,1,305.21,305.56,296.75,60.87,1.65,1.5,2.74,5.88
20.5,66.9,1,366.55,366.93,356.32,73.13,2.17,1.91,2.99,7.06
25.5,86.8,1,380.46,375.78,360.73,78.17,2.16,1.64,2.85,6.65
39.0,89.7,1,435.57,430.05,412.22,89.55,2.84,1.84,2.81,7.5
26.0,97.7,2,376.22,371.74,355.22,77.28,2.18,1.46,2.56,6.19
28.0,97.9,1,424.65,419.61,400.95,87.22,2.74,1.58,2.66,6.98
24.5,90.4,1,379.03,374.22,358.58,77.93,2.18,1.44,2.88,6.5
44.0,107.0,1,377.11,374.04,357.26,77.11,2.2,1.36,2.34,5.89
18.0,58.6,1,206.58,209.2,204.56,39.86,1.24,1.07,1.79,4.1
17.0,74.21,1,377.41,375.09,362.59,76.6,2.39,1.95,2.7,7.04
17.0,69.44,2,224.72,224.32,217.47,45.15,1.19,1.12,1.98,4.28
16.0,88.0,1,336.85,332.64,319.12,69.23,2.27,1.34,2.24,5.85
19.0,124.74,1,385.65,387.66,371.04,77.74,2.04,1.46,1.94,5.45
52.5,80.92,1,335.62,332.14,319.87,68.71,2.1,1.64,2.32,6.06
52.5,80.92,1,335.62,332.14,319.87,68.71,2.1,1.64,2.32,6.06
30.5,86.09,1,400.32,395.46,379.76,82.22,2.24,1.48,3.31,7.03
39.0,88.45,1,376.73,372.0,356.8,77.44,2.32,1.64,2.57,6.53
39.0,88.45,1,376.73,372.0,356.8,77.44,2.32,1.64,2.57,6.53
43.5,91.72,1,285.04,281.42,269.49,58.61,1.64,1.14,2.07,4.85
22.5,108.5,1,360.2,357.57,341.62,73.57,1.87,1.31,2.4,5.58
22.5,108.5,2,360.2,357.57,341.62,73.57,1.87,1.31,2.4,5.58
32.5,109.59,1,438.9,435.99,416.65,89.58,2.37,1.73,2.65,6.75
42.5,117.39,1,383.32,382.91,366.77,77.76,2.0,1.6,2.04,5.64
54.0,128.55,1,311.83,314.55,300.67,62.64,1.28,1.42,1.61,4.32
31.0,58.0,1,340.8,345.46,338.0,65.55,2.37,1.72,2.67,6.77
17.0,63.0,1,324.69,326.66,318.15,63.91,2.22,1.43,2.7,6.35
86.0,66.8,1,309.48,309.84,300.9,61.73,1.81,1.24,2.92,5.97
26.0,66.8,1,442.67,443.18,430.4,88.29,2.88,2.1,3.56,8.53
